key	calle	altura	barrio	usig_lat	usig_lon	georef_lat	georef_lon	n_ok	max_pairwise_m	consensus_lat	consensus_lon
ramon falcon|3600|floresta	Ramon Falcon	3600	Floresta	-34.634188	-58.477083	-34.6341750865049	-58.4772466829861	2	15.1	-34.6341815	-58.4771648
entre rios av|1200|san nicolas	Entre Rios, Avda	1200	San Nicolas	-34.622635	-58.391396			1		-34.622635	-58.391396
araoz|1579|palermo	Araoz	1579	Palermo	-34.591732	-58.424424	-34.59162776586703	-58.4243552922903	2	13.2	-34.5916799	-58.4243896
cochabamba|4300|boedo	Cochabamba	4300	Boedo	-34.62817	-58.425144	-34.6281404422561	-58.4252616609322	2	11.3	-34.6281552	-58.4252028
teniente juan domingo peron|2700|balvanera	Teniente Juan Domingo Peron	2700	Balvanera	-34.607652	-58.404636			1		-34.607652	-58.404636
terrada|2000|villa del parque	Terrada	2000	Villa Del Parque	-34.61086	-58.480157	-34.6107571071368	-58.4801708838082	2	11.5	-34.6108086	-58.4801639
navarro|2900|villa pueyrredon	Navarro	2900	Villa Pueyrredon	-34.594204	-58.494802	-34.5942625810399	-58.4949759536859	2	17.2	-34.5942333	-58.494889
carolina musilli|5900|mataderos	Carolina Musilli	5900	Mataderos			-34.6491261228635	-58.5030641380945	1		-34.6491261	-58.5030641
tapalque|4300|parque avellaneda	Tapalque	4300	Parque Avellaneda					0			
deheza|4749|saavedra	Deheza	4749	Saavedra	-34.551397	-58.495737	-34.551389557007525	-58.495644466703986	2	8.5	-34.5513933	-58.4956907
av eugenio garzon|4700|parque avellaneda	Av. Eugenio Garzón	4700	Parque Avellaneda	-34.649926	-58.483829			1		-34.649926	-58.483829
esteban de luca|1400|san cristobal	Esteban De Luca	1400	San Cristobal	-34.626741	-58.40395	-34.6267617807317	-58.4039416108395	2	2.4	-34.6267514	-58.4039458
j marmol|100|almagro	J. Marmol	100	Almagro	-34.614805	-58.425931			1		-34.614805	-58.425931
peron juan d pte|2200|san nicolas	Peron, Juan D. Pte	2200	San Nicolas	-34.607276	-58.397743			1		-34.607276	-58.397743
manuel ricardo trelles|900|caballito	Manuel Ricardo Trelles	900	Caballito	-34.616367	-58.459782			1		-34.616367	-58.459782
av chivilcoy|4900|villa devoto	Av. Chivilcoy	4900	Villa Devoto	-34.593369	-58.517836			1		-34.593369	-58.517836
alejandro magarinos cervantes|1800|la paternal	Alejandro Magariños Cervantes	1800	La Paternal			-34.6065579559617	-58.4659595245307	1		-34.606558	-58.4659595
avcorrientes|1700|balvanera	Av.Corrientes	1700	Balvanera	-34.604405	-58.390705	-34.6043341435999	-58.3908196373177	2	13.1	-34.6043696	-58.3907623
lavalle|1747|recoleta	Lavalle	1747	Recoleta	-34.603081	-58.39178	-34.603136231258375	-58.391746789811634	2	6.8	-34.6031086	-58.3917634
av jose maria moreno|350|caballito	Avenida José María Moreno	350	Caballito	-34.621941	-58.434878	-34.622154489792024	-58.434897632361	2	23.8	-34.6220477	-58.4348878
callao|1100|recoleta	Callao	1100	Recoleta	-34.595947	-58.393428	-34.5958630979058	-58.3933121011461	2	14.1	-34.595905	-58.3933701
doctor juan felipe aranguren|2300|flores	Doctor Juan Felipe Aranguren	2300	Flores	-34.622598	-58.463654			1		-34.622598	-58.463654
angel roffo|7200|liniers	Angel Roffo	7200	Liniers					0			
santo tome|5200|monte castro	Santo Tome	5200	Monte Castro	-34.62068	-58.513417	-34.6207463328917	-58.5135597687953	2	15.0	-34.6207132	-58.5134884
martin garcia|600|barracas	Martin Garcia	600	Barracas	-34.631656	-58.372635	-34.63163064981	-58.3727277378443	2	9.0	-34.6316433	-58.3726814
carlos calvo|1200|constitucion	Carlos Calvo	1200	Constitucion	-34.619802	-58.382828	-34.6197651489759	-58.3829771067705	2	14.3	-34.6197836	-58.3829026
av diaz velez|4570|caballito	Av. Diaz Velez	4570	Caballito	-34.608812	-58.431388	-34.60873681972664	-58.431661355503685	2	26.4	-34.6087744	-58.4315247
departamento en emilio lamarca|4200|villa devoto	Departamento En Emilio Lamarca	4200	Villa Devoto					0			
j m serrano|1300|palermo	J M Serrano	1300	Palermo					0			
lemos juan|200|colegiales	Lemos, Juan	200	Colegiales	-34.588958	-58.448372	-34.5888665171012	-58.4484373218415	2	11.8	-34.5889123	-58.4484047
federico lacroze|2200|belgrano	Federico Lacroze	2200	Belgrano	-34.567921	-58.442806	-34.5679983051351	-58.4429805524211	2	18.2	-34.5679597	-58.4428933
av doctor honorio pueyrredon|1300|villa crespo	Avenida Doctor Honorio Pueyrredón	1300	Villa Crespo	-34.605625	-58.447223	-34.6054041533139	-58.4471668561048	2	25.0	-34.6055146	-58.4471949
av martin garcia|600|barracas	Av. Martín García	600	Barracas	-34.631656	-58.372635	-34.63163064981	-58.3727277378443	2	9.0	-34.6316433	-58.3726814
isabel la catolica|160|barracas	Isabel La Catolica	160	Barracas	-34.633901	-58.374253	-34.633863297852	-58.37428440125616	2	5.1	-34.6338821	-58.3742687
rivadavia av|1500|san nicolas	Rivadavia, Av	1500	San Nicolas	-34.608941	-58.387546	-34.6089209914084	-58.3876566326937	2	10.4	-34.608931	-58.3876013
marmol|1000|boedo	Marmol	1000	Boedo	-34.626513	-58.424107	-34.6266151854013	-58.4241387899922	2	11.7	-34.6265641	-58.4241229
av rivadavia|10400|liniers	Av. Rivadavia	10400	Liniers	-34.639199	-58.509913	-34.6391167002991	-58.5100525698555	2	15.7	-34.6391579	-58.5099828
av cramer|300|colegiales	Av. Cramer	300	Colegiales	-34.576137	-58.442871			1		-34.576137	-58.442871
juan b alberdi|700|caballito	Juan B Alberdi	700	Caballito	-34.623289	-58.437631			1		-34.623289	-58.437631
av rivadavia|10700|floresta	Av. Rivadavia	10700	Floresta	-34.639357	-58.514054	-34.6392454037832	-58.5142985679308	2	25.6	-34.6393012	-58.5141763
coronel ramon lorenzo falcon|2900|flores	Coronel Ramón Lorenzo Falcón	2900	Flores					0			
jose enrique rodo|4300|parque avellaneda	José Enrique Rodó	4300	Parque Avellaneda	-34.642703	-58.485277	-34.6426892382088	-58.4853969679656	2	11.1	-34.6426961	-58.485337
av olivera|400|floresta	Avenida Olivera	400	Floresta	-34.640372	-58.486013	-34.6404793286763	-58.4860656013233	2	12.8	-34.6404257	-58.4860393
san nicolas|952|villa santa rita	San Nicolas	952	Villa Santa Rita	-34.623233	-58.483021	-34.62320740287362	-58.482990019400454	2	4.0	-34.6232202	-58.4830055
besares|2200|saavedra	Besares	2200	Saavedra	-34.544193	-58.468727	-34.5442085668475	-58.4688446609854	2	10.9	-34.5442008	-58.4687858
azurduy|3200|belgrano	Azurduy	3200	Belgrano	-34.554663	-58.473518	-34.5546903880261	-58.4736548200826	2	12.9	-34.5546767	-58.4735864
moron|4000|flores	Moron	4000	Flores	-34.627625	-58.485837	-34.6276157847457	-58.4859595027006	2	11.3	-34.6276204	-58.4858983
pedro lozano|3073|villa del parque	Pedro Lozano	3073	Villa Del Parque	-34.60032	-58.493593	-34.60036881493951	-58.49359589702794	2	5.4	-34.6003444	-58.4935944
gavilan|1000|flores	Gavilan	1000	Flores	-34.618125	-58.464846	-34.6180221788372	-58.4648321871206	2	11.5	-34.6180736	-58.4648391
mexico|2700|san cristobal	Mexico	2700	San Cristobal	-34.617038	-58.404123	-34.6170449393345	-58.4041386782928	2	1.6	-34.6170415	-58.4041308
av carlos calvo|4200|boedo	Avenida Carlos Calvo	4200	Boedo	-34.625013	-58.424408			1		-34.625013	-58.424408
bernardo de irigoyen|1100|monserrat	Bernardo De Irigoyen	1100	Monserrat	-34.620842	-58.38004	-34.620939390671	-58.3800871248174	2	11.6	-34.6208907	-58.3800636
av juan b justo|8300|villa luro	Av Juan B Justo	8300	Villa Luro	-34.633941	-58.504209	-34.6339618012686	-58.5043272501089	2	11.1	-34.6339514	-58.5042681
las canitas huergo|200|belgrano	Las Cañitas Huergo	200	Belgrano					0			
gavilan|1100|flores	Gavilán	1100	Flores	-34.617063	-58.465362	-34.6169603713189	-58.4653509411579	2	11.4	-34.6170117	-58.4653565
11 de septiembrede 1888|2800|nunez	11 De Septiembrede 1888	2800	Nuñez			-34.5523258995956	-58.4564899064883	1		-34.5523259	-58.4564899
pedro lozano|3900|villa devoto	Pedro Lozano	3900	Villa Devoto	-34.605958	-58.502835	-34.605983593017	-58.5029551801868	2	11.4	-34.6059708	-58.5028951
moreno|455|san telmo	Moreno	455	San Telmo	-34.611319	-58.372776	-34.61135070833595	-58.372754944056744	2	4.0	-34.6113349	-58.3727655
coronel salvadores|1500|barracas	Coronel Salvadores	1500	Barracas	-34.645253	-58.370917			1		-34.645253	-58.370917
montes de oca av|200|barracas	Montes De Oca, Av	200	Barracas	-34.630646	-58.376667	-34.6308400525823	-58.3767184880645	2	22.0	-34.630743	-58.3766927
av eva peron|2650|flores	Avenida Eva Perón	2650	Flores	-34.641356	-58.457199	-34.64130727855725	-58.4572503026876	2	7.2	-34.6413316	-58.4572247
concordia|4000|saavedra	Concordia	4000	Saavedra	-34.596417	-58.505465	-34.5963209701575	-58.5054996569386	2	11.1	-34.596369	-58.5054823
av belgrano|3100|balvanera	Av. Belgrano	3100	Balvanera	-34.615314	-58.40956	-34.6152503709293	-58.4096804546807	2	13.1	-34.6152822	-58.4096202
le parc puerto madero blvd azucena villaflor|550|puerto madero	Le Parc Puerto Madero, Blvd. Azucena Villaflor	550	Puerto Madero					0			
behring|2500|villa ortuzar	Behring	2500	Villa Ortuzar					0			
udaondo guillermo av|1200|nunez	Udaondo, Guillermo Av	1200	Nuñez	-34.546271	-58.452115	-34.5462844842028	-58.4521240408867	2	1.7	-34.5462777	-58.4521195
bernaldez|1800|floresta	Bernaldez	1800	Floresta			-34.6202208216609	-58.5012648371009	1		-34.6202208	-58.5012648
teodoro garcia|3600|chacarita	Teodoro Garcia	3600	Chacarita	-34.581223	-58.452846	-34.5812826522767	-58.4529479392281	2	11.5	-34.5812528	-58.452897
av san juan|1400|monserrat	Av San Juan	1400	Monserrat	-34.622464	-58.38571	-34.622391290815	-58.3858299409742	2	13.6	-34.6224276	-58.38577
madrid|6900|versalles	Madrid	6900	Versalles	-34.63413	-58.528175	-34.6341046415472	-58.5283124604438	2	12.9	-34.6341173	-58.5282437
rafaela|3700|floresta	Rafaela	3700	Floresta	-34.635428	-58.477682	-34.6354194165214	-58.4778513397866	2	15.6	-34.6354237	-58.4777667
chile|2200|san cristobal	Chile	2200	San Cristobal	-34.617355	-58.397505	-34.6173268586665	-58.397623982543	2	11.3	-34.6173409	-58.3975645
calasanz|700|caballito	Calasanz	700	Caballito	-34.627152	-58.437411	-34.6272538268294	-58.4374447382139	2	11.7	-34.6272029	-58.4374279
mompox|1700|san cristobal	Mompox	1700	San Cristobal	-34.628065	-58.390119	-34.6281636267876	-58.3901496362577	2	11.3	-34.6281143	-58.3901343
av san isidro labrador|4200|nunez	Av. San Isidro Labrador	4200	Nuñez	-34.54572	-58.471965	-34.545638006891	-58.472030108472	2	10.9	-34.545679	-58.4719976
yatay|200|caballito	Yatay	200	Caballito	-34.610813	-58.428956	-34.6107174106507	-58.4289143807305	2	11.3	-34.6107652	-58.4289352
olazabal|4885|villa urquiza	Olazabal	4885	Villa Urquiza	-34.575355	-58.484032	-34.57546696486659	-58.48409140819111	2	13.6	-34.575411	-58.4840617
av callao|400|san nicolas	Avenida Callao	400	San Nicolas	-34.604532	-58.392385	-34.6044361287989	-58.3922864764726	2	14.0	-34.6044841	-58.3923357
lope de vega|2901|villa devoto	Lope De Vega	2901	Villa Devoto	-34.615384	-58.523178	-34.6155085594802	-58.5231197492243	2	14.8	-34.6154463	-58.5231489
iguazu|1500|nueva pompeya	Iguazu	1500	Nueva Pompeya	-34.654401	-58.403249	-34.6544218393086	-58.4032392786363	2	2.5	-34.6544114	-58.4032441
moliere|100|villa luro	Moliere	100	Villa Luro	-34.636976	-58.502251	-34.6368525862947	-58.5022329729881	2	13.8	-34.6369143	-58.502242
av raul scalabrini ortiz|700|villa crespo	Av Raul Scalabrini Ortiz	700	Villa Crespo	-34.597096	-58.434599	-34.5971081901371	-58.4344429371335	2	14.4	-34.5971021	-58.434521
valentin virasoro|900|caballito	Valentin Virasoro	900	Caballito	-34.609664	-58.4426	-34.6095594082931	-58.4426053183471	2	11.6	-34.6096117	-58.4426027
chascomus|5700|mataderos	Chascomús	5700	Mataderos	-34.65463	-58.497422	-34.6546705861278	-58.4975384304555	2	11.6	-34.6546503	-58.4974802
guardia nacional|100|villa luro	Guardia Nacional	100	Villa Luro	-34.639113	-58.50422	-34.6390328119317	-58.5042923772759	2	11.1	-34.6390729	-58.5042562
alejandro magarinos cervantes|1500|villa gral mitre	Alejandro Magariños Cervantes	1500	Villa Gral. Mitre			-34.6050056906731	-58.4623231641774	1		-34.6050057	-58.4623232
bahia blanca|4200|villa devoto	Bahía Blanca	4200	Villa Devoto	-34.598147	-58.512021	-34.5981330750994	-58.5120369222105	2	2.1	-34.59814	-58.512029
trelles|1900|la paternal	Trelles	1900	La Paternal	-34.606233	-58.464965	-34.6061346539577	-58.46496782315	2	10.9	-34.6061838	-58.4649664
general lucio norberto mansilla|4000|palermo	General Lucio Norberto Mansilla	4000	Palermo	-34.588163	-58.418735			1		-34.588163	-58.418735
peron|1800|balvanera	Perón	1800	Balvanera	-34.606814	-58.392002	-34.6356005936602	-58.4485020906955	2	6086.5	-34.6212073	-58.420252
av juan bautista justo|8000|villa luro	Avenida Juan Bautista Justo	8000	Villa Luro					0			
tomas a lebreton|5000|villa urquiza	Tomas A Lebreton	5000	Villa Urquiza	-34.569945	-58.488353	-34.570000695906	-58.4885472076068	2	18.9	-34.5699728	-58.4884501
navarro|4100|villa devoto	Navarro	4100	Villa Devoto	-34.603454	-58.509771	-34.6034817233288	-58.5098889037884	2	11.2	-34.6034679	-58.50983
av avellaneda|2700|flores	Avenida Avellaneda	2700	Flores	-34.625568	-58.468727	-34.6255248920582	-58.4688678593053	2	13.8	-34.6255464	-58.4687974
san juan av|3500|boedo	San Juan, Av	3500	Boedo	-34.625336	-58.41457	-34.6252676347138	-58.4146908125798	2	13.4	-34.6253018	-58.4146304
gutenberg|2700|villa pueyrredon	Gutenberg	2700	Villa Pueyrredon	-34.593127	-58.492436	-34.5930211782837	-58.492560308044	2	16.4	-34.5930741	-58.4924982
av carlos calvo|1700|san nicolas	Avenida Carlos Calvo	1700	San Nicolas	-34.620169	-58.390087			1		-34.620169	-58.390087
c dr juan felipe aranguren|100|caballito	C. Dr. Juan Felipe Aranguren	100	Caballito					0			
av belgrano|3900|caballito	Av. Belgrano	3900	Caballito	-34.615833	-58.421472	-34.6157957561299	-58.421583156607	2	11.0	-34.6158144	-58.4215276
tinogasta|5311|villa real	Tinogasta	5311	Villa Real	-34.617189	-58.521165	-34.6172342469605	-58.52115535831568	2	5.1	-34.6172116	-58.5211602
15 de noviembre de 1889|2400|parque patricios	15 De Noviembre De 1889	2400	Parque Patricios	-34.633069	-58.396738	-34.6330478657863	-58.3968571601654	2	11.2	-34.6330584	-58.3967976
jaramillo|3700|saavedra	Jaramillo	3700	Saavedra	-34.554196	-58.48041	-34.5542106130834	-58.4805298442304	2	11.1	-34.5542033	-58.4804699
thames|400|villa crespo	Thames	400	Villa Crespo	-34.596452	-58.444825	-34.5963776348053	-58.4446475838273	2	18.2	-34.5964148	-58.4447363
carrasco|145|velez sarsfield	Carrasco	145	Velez Sarsfield	-34.63404	-58.489048	-34.63407153469246	-58.48910208662756	2	6.1	-34.6340558	-58.489075
ca lopez|3400|villa pueyrredon	C.A. Lopez	3400	Villa Pueyrredon	-34.589458	-58.509427			1		-34.589458	-58.509427
cuenca|3700|villa devoto	Cuenca	3700	Villa Devoto	-34.596037	-58.499532	-34.5959342352182	-58.4995507566223	2	11.5	-34.5959856	-58.4995414
jean juares|500|almagro	Jean Juares	500	Almagro	-34.60419	-58.409006	-34.6041190167417	-58.4089148473054	2	11.5	-34.6041545	-58.4089604
triunvirato|2900|villa ortuzar	Triunvirato	2900	Villa Ortuzar	-34.585186	-58.463308	-34.585094949517	-58.4634156799844	2	14.1	-34.5851405	-58.4633618
adolfo alsina|1800|balvanera	Adolfo Alsina	1800	Balvanera	-34.611526	-58.391684	-34.6114996813207	-58.3917948185743	2	10.6	-34.6115128	-58.3917394
av lope de vega|1200|monte castro	Av. Lope De Vega	1200	Monte Castro	-34.628425	-58.506262	-34.6283241746055	-58.506304413285	2	11.8	-34.6283746	-58.5062832
av caseros|4000|boedo	Avenida Caseros	4000	Boedo	-34.639782	-58.420796	-34.6397417818247	-58.4209178757437	2	12.0	-34.6397619	-58.4208569
miller|3100|saavedra	Miller	3100	Saavedra	-34.566068	-58.485465	-34.5659714173415	-58.4854983550784	2	11.1	-34.5660197	-58.4854817
irigoyen|2197|villa real	Irigoyen	2197	Villa Real	-34.621314	-58.525561	-34.62127690712995	-58.52570099422821	2	13.5	-34.6212955	-58.525631
lope de vega|2280|villa real	Lope De Vega	2280	Villa Real	-34.619851	-58.517521	-34.6197304936952	-58.5175879650673	2	14.7	-34.6197907	-58.5175545
simbron|5900|villa real	Simbrón	5900	Villa Real	-34.621275	-58.527411	-34.6213189550341	-58.5275254644509	2	11.6	-34.621297	-58.5274682
catamarca|939|boedo	Catamarca	939	Boedo	-34.620704	-58.40472	-34.62069340971474	-58.40465844316769	2	5.8	-34.6206987	-58.4046892
federico garcia lorca|200|flores	Federico Garcia Lorca	200	Flores	-34.619768	-58.445128	-34.619189432094394	-58.44519693310308	2	64.5	-34.6194787	-58.4451625
bolivia|4600|villa pueyrredon	Bolivia	4600	Villa Pueyrredon	-34.585093	-58.498011	-34.5849968722386	-58.4980450249378	2	11.1	-34.5850449	-58.498028
mexico|1200|san telmo	Mexico	1200	San Telmo	-34.615403	-58.382929	-34.6153805554794	-58.3830677607078	2	13.0	-34.6153918	-58.3829984
chile|2500|san cristobal	Chile	2500	San Cristobal	-34.617675	-58.400941	-34.6176441528947	-58.4010724089173	2	12.5	-34.6176596	-58.4010067
timoteo gordillo|1800|mataderos	Timoteo Gordillo	1800	Mataderos	-34.65604	-58.509555	-34.6561311280214	-58.5095027389375	2	11.2	-34.6560856	-58.5095289
av gral paz|13100|mataderos	Av Gral Paz	13100	Mataderos	-34.665585	-58.512682	-34.6656842178445	-58.5126403362632	2	11.7	-34.6656346	-58.5126612
anchorena|200|balvanera	Anchorena	200	Balvanera	-34.607851	-58.411867	-34.6078114679143	-58.4118642433884	2	4.4	-34.6078312	-58.4118656
mariscal antonio jose de sucre|2500|belgrano	Mariscal Antonio Jose De Sucre	2500	Belgrano	-34.564482	-58.455928			1		-34.564482	-58.455928
hipolito yrigoyen|2500|san cristobal	Hipólito Yrigoyen	2500	San Cristobal	-34.611017	-58.401453	-34.6109986652304	-58.4016699980292	2	20.0	-34.6110078	-58.4015615
garcia g de de zequeira|7000|agronomia	Garcia G De De Zequeira	7000	Agronomia	-34.656718	-58.511952			1		-34.656718	-58.511952
m guerrico|5400|villa lugano	M Guerrico	5400	Villa Lugano					0			
av scalabrini ortiz|800|villa crespo	Av. Scalabrini Ortiz	800	Villa Crespo	-34.596443	-58.433579	-34.5964189677786	-58.4333660955574	2	19.7	-34.596431	-58.4334725
tonelero|6100|liniers	Tonelero	6100	Liniers	-34.642222	-58.515397	-34.6422657489433	-58.5155104390265	2	11.5	-34.6422439	-58.5154537
gabriela mistral|3200|villa pueyrredon	Gabriela Mistral	3200	Villa Pueyrredon	-34.589516	-58.50528	-34.589542582729	-58.5053973981974	2	11.2	-34.5895293	-58.5053387
zamudio|4700|villa pueyrredon	Zamudio	4700	Villa Pueyrredon	-34.582877	-58.496489	-34.5827803160227	-58.4965222761312	2	11.2	-34.5828287	-58.4965056
habana|3600|villa devoto	Habana	3600	Villa Devoto	-34.594978	-58.50866	-34.5949998661783	-58.5087832058009	2	11.6	-34.5949889	-58.5087216
carlos a lopez|3200|villa pueyrredon	Carlos A. Lopez	3200	Villa Pueyrredon	-34.587838	-58.506802			1		-34.587838	-58.506802
lautaro|600|flores	Lautaro	600	Flores	-34.633742	-58.454537	-34.6338795435637	-58.454521530812	2	15.3	-34.6338108	-58.4545293
av libertador|6500|nunez	Av. Libertador	6500	Nuñez	-34.552312	-58.45162	-34.5521725154873	-58.4515756372187	2	16.0	-34.5522423	-58.4515978
yerbal|4300|floresta	Yerbal	4300	Floresta	-34.634215	-58.486848	-34.6342245150061	-58.4870266414707	2	16.4	-34.6342198	-58.4869373
castillo|1600|chacarita	Castillo	1600	Chacarita	-34.586923	-58.443341	-34.5868255321156	-58.4433854444853	2	11.6	-34.5868743	-58.4433632
av federico lacroze|2400|colegiales	Av. Federico Lacroze	2400	Colegiales	-34.569922	-58.444756	-34.5699522005171	-58.4448857230622	2	12.4	-34.5699371	-58.4448209
general lucio norberto mansilla|3200|recoleta	General Lucio Norberto Mansilla	3200	Recoleta	-34.593197	-58.411504			1		-34.593197	-58.411504
mariscal antonio jose de sucre|2900|belgrano	Mariscal Antonio José De Sucre	2900	Belgrano	-34.566627	-58.45955			1		-34.566627	-58.45955
alberdi juan bautista av|2800|flores	Alberdi, Juan Bautista Av	2800	Flores	-34.63293	-58.46703	-34.632924987476	-58.4671771514552	2	13.5	-34.6329275	-58.4671036
jorge newbery|3234|coghlan	Jorge Newbery	3234	Coghlan	-34.579633	-58.44707	-34.57954914416681	-58.44707931214466	2	9.3	-34.5795911	-58.4470747
arredondo virrey|3100|colegiales	Arredondo, Virrey	3100	Colegiales	-34.573486	-58.45586	-34.5735438134579	-58.4559562824487	2	10.9	-34.5735149	-58.4559081
chivilcoy|100|floresta	Chivilcoy	100	Floresta	-34.632998	-58.482118	-34.6329004247612	-58.4821171874707	2	10.8	-34.6329492	-58.4821176
beauchef|900|parque chacabuco	Beauchef	900	Parque Chacabuco	-34.627701	-58.432299	-34.6278032422033	-58.432333804087	2	11.8	-34.6277521	-58.4323164
belaustegui|2800|villa santa rita	Belaustegui	2800	Villa Santa Rita	-34.615742	-58.476016	-34.6157810956957	-58.4761689592212	2	14.7	-34.6157615	-58.4760925
